	23.925149	-20.246899	-12.068672	11.092116	68.580264	44.510279	99.811730	29.470094	72.351603	114.730105	170.032189	95.713457	78.253848	101.315485	95.871365	59.877462	8.803765	6.976099	30.274086	54.964894	126.050742	78.356201	141.380325	55.067734	82.983121	85.078335	91.455547	77.691031	81.085030	106.014361	99.808361	93.586528	55.813119	69.806102	85.137557	6.129204	67.790826	82.030214	51.084218	60.037458	75.057068	90.976864	163.331044	116.833924	126.500805	172.058435	163.867944	159.435077	124.167499	149.797085	-15.242834	-3.030458	52.849038	37.794643	54.007908	60.430721	31.509461	47.278314	61.374982	17.429451	136.360490	65.045291	86.295240	64.510497	57.629336	49.823814	144.531974	57.179572	99.722994	54.627367	77.168597	76.783693	47.752561	70.360368	77.619208	88.177500	96.552414	71.250083	119.387369	164.231627	120.393460	69.645003	72.438778	33.325758	163.749795	96.916142	-42.021510	88.065319	110.386384	189.245919	111.501643	-9.707402	18.057458	44.721379	31.524484	-12.660659	13.863490	109.306218	-6.913751	30.035596	81.641104	77.894135	29.994714	47.424315	48.811284	50.345555	89.600063	-4.094214	29.767909	75.305088	92.736615	87.441825	40.970734	61.180678	92.020024	35.021043	64.798541	38.142796	44.288893	-71.913728	83.348050	27.558871	71.400285	3.353486	-12.247664	71.821175	69.899219	89.742834	9.731944	12.599485	28.120791	-8.557613	-3.842291	62.972098	-19.183501	14.118080	39.849364	45.195970	15.599549	79.655128	41.284455	65.971799	42.284079	63.093880	91.892244	101.611411	74.263381	140.467371	68.496795	22.326716	42.098425	6.867592	1.780546	-0.844897	75.733625	117.343797	135.442265	86.818629	147.101497	8.832238	39.455324	68.786682	161.376495	74.961803	93.758896	64.380429	19.551788	58.734358	87.307416	96.209696	96.226317	34.248146	68.911298	74.520023	54.379872	77.471353	94.185446	83.719629	107.996991	79.180896	139.405641	165.573046	129.807600	161.637753	21.626581	16.573590	78.370463	61.683828	9.996327	118.261824	134.598145	38.377585	79.250030	51.217137	59.116568	79.297928	99.807027	20.622313	117.319358	57.746764	23.344123	27.616999	86.098001	47.902978	57.014947	105.242475	101.587540	78.670835	70.010334	49.334355	131.791408	92.287551	180.110433	109.045418	131.164288	-11.105814	-19.192595	86.199067	62.371382	26.894699	43.163802	65.438577	128.009282	19.893689	129.467276	53.271835	43.151678	44.253188	32.993125	31.448847	10.387307	74.979006	0.144373	19.787964	4.400791	94.513372	106.459204	63.868345	83.611968	85.790055	74.366586	101.854179	14.473973	59.589685	29.351725	63.004087	93.915958	80.317333	43.953374	61.873315	44.406289	52.394660	92.339983	49.857910	17.968609	65.642477	-21.449622	82.767255	-0.065843	-17.214861	28.234171	89.046698	75.864380	160.125951	-2.891615	-13.566462	19.492461	63.103006
	5.850283	-45.612140	-8.209124	8.693975	52.742321	18.191789	58.818958	-25.214276	70.024789	96.215531	129.700242	108.067922	12.627857	78.025204	111.152922	55.950748	21.002834	6.426452	39.870332	77.661125	114.039695	25.717762	197.202273	65.139869	65.919305	51.748485	89.221240	78.259053	141.340871	78.552807	108.750242	44.884603	84.087594	35.353049	61.822899	26.481284	57.030654	56.483640	36.422173	40.723616	104.459331	93.434459	138.596085	107.553438	114.985807	110.937591	183.021138	132.432645	65.644207	144.949236	-1.767214	30.765220	23.012108	91.959869	61.121715	51.667642	34.108108	-27.830143	56.765293	-0.369428	113.635446	35.664375	91.948506	61.311648	53.128373	77.858564	144.222521	12.713553	100.387849	41.980557	80.018122	71.170194	51.482320	80.456345	54.309721	103.721094	105.185839	79.262572	173.421961	166.766080	135.861619	74.198942	47.244913	49.366586	100.716277	96.653827	-73.132745	44.626508	88.441142	146.701424	37.071038	24.493559	0.941006	90.979774	-7.200094	25.843017	8.978305	50.643490	-4.525982	22.791651	37.838520	88.957324	-16.085370	43.515563	82.258819	62.873574	81.258799	4.706483	19.220580	71.544538	69.136411	48.705044	26.420329	53.550859	65.951161	38.014003	75.276175	99.027834	34.267120	-80.144177	15.206889	-4.442419	32.248603	17.614770	7.134253	37.994853	47.527193	20.339771	-13.317459	49.639316	-47.297607	1.164838	55.952033	-49.991327	-13.874050	2.499608	16.540298	49.120762	6.156520	57.648367	20.195805	40.749041	-43.688001	68.413408	49.800269	67.467338	-21.269738	72.611744	32.006081	-3.164392	13.034895	16.443316	5.042733	-16.536713	51.927110	120.236920	58.282064	62.309753	145.776262	54.098344	39.783351	73.165257	124.234468	44.774388	83.498828	58.741143	26.019285	66.485153	60.172752	69.577952	86.253580	50.206492	82.454086	61.779902	73.218900	76.575697	66.854754	92.363616	69.329981	69.971208	136.749799	81.435825	98.990205	94.471614	26.093025	14.902712	40.549769	43.807185	-20.628691	45.673450	114.173716	60.093900	51.706346	58.195327	32.880665	31.963900	94.421313	-20.499083	67.709527	26.175557	12.513638	33.047963	90.054741	86.651885	19.655335	92.458982	111.366241	88.575296	68.510958	89.963811	157.867689	136.932105	196.951796	144.232231	137.751269	-53.052512	-35.010616	58.899002	27.222136	118.243489	65.620295	104.339763	109.689228	-10.540182	118.395194	50.708399	27.733012	-10.065285	21.456744	28.440081	10.433633	8.525484	-6.730013	-23.995051	9.375914	84.061892	77.422725	83.760056	30.799110	77.087724	80.829521	122.513900	9.835900	30.613474	7.449213	59.417438	112.277848	62.362630	86.119229	39.775429	8.384537	65.172211	102.955681	51.257308	-6.732816	30.216075	17.005575	15.236800	-24.719363	37.977586	-5.217485	53.137988	-14.863390	41.021140	-22.479271	-30.479890	12.819261	-38.724513
	-7.946620	-35.532443	-42.089040	7.487207	29.526072	33.539313	42.933224	-11.838072	88.254297	121.923837	117.493578	120.946503	18.343316	75.606005	90.928093	77.018528	23.691669	19.202827	88.639867	57.753655	104.272787	50.329850	192.771001	86.350287	52.787896	10.192206	57.422228	117.763732	185.921211	67.967659	55.584773	25.261441	84.170675	18.498660	44.021617	83.833293	30.796625	33.634354	59.339775	22.244978	86.497109	108.074639	124.339445	75.915332	86.070904	47.520746	176.593670	89.695457	11.365246	64.535784	-14.025946	24.598147	3.263165	115.942852	40.886421	78.473873	55.546481	23.889455	25.432708	7.861065	80.909364	18.500797	82.960757	-3.259571	22.799720	51.930914	69.660084	-33.613918	42.354725	19.479783	36.956242	41.632745	25.619033	21.920737	52.713899	98.218693	92.499740	78.805208	185.394404	150.414169	131.242404	96.062695	64.226448	57.162119	94.976782	74.725362	-60.824262	130.582398	113.213905	87.964422	47.046076	-6.532601	48.657439	45.569994	13.468886	-19.451271	10.018312	58.329636	-3.076147	64.156634	10.552815	133.451725	20.684005	58.346271	94.360865	103.520038	96.589948	8.607798	36.094895	87.192621	52.434068	31.058935	24.491609	51.665264	63.347358	55.878647	48.919961	67.623421	60.588959	3.646772	40.929968	-17.375982	21.967059	14.257656	28.031434	32.056932	-27.809270	36.942982	7.006942	42.874570	5.505691	37.047843	25.861390	-44.635234	-9.312086	-81.781658	43.294013	40.195195	9.318364	84.250073	24.347083	36.985442	-38.323235	78.276574	57.617091	47.422431	-64.269244	76.776527	-0.983372	23.068902	47.665740	34.767102	39.935821	-5.151485	79.145276	133.745620	25.918190	96.519059	146.499731	27.031544	41.020799	111.603300	76.519506	8.782636	90.312203	13.133138	33.366148	19.690160	19.413221	46.022970	11.194905	25.173000	26.239125	83.043248	73.979919	77.707558	22.810740	106.835190	32.566544	13.070744	77.898585	-8.537968	62.325521	85.025988	30.200474	7.786191	-24.319586	24.482874	17.138020	23.494635	95.972692	40.581048	1.248339	34.190346	39.848492	29.736795	90.188008	-21.578711	27.649324	46.768718	-6.517961	16.526928	33.527975	99.146890	39.981611	61.239988	62.128321	48.971824	37.171923	38.765139	106.038563	132.386367	152.080221	127.399154	153.286872	-42.957338	-23.007304	66.399142	84.973063	100.327961	64.581800	66.855413	106.620492	23.434234	106.000971	40.347432	44.014492	18.964112	12.914229	-40.364047	-7.517301	16.884599	0.421396	-50.548206	8.664018	-2.936193	33.581441	80.792088	-18.125176	33.876749	85.995576	118.964811	38.303729	47.152315	95.166595	37.718217	87.379583	88.191581	52.256643	40.838267	40.225192	45.805580	98.604638	62.828115	26.207564	18.769051	8.729830	28.946310	-4.568907	-5.685274	-5.037799	52.336265	43.798330	-1.294286	12.185391	-17.275607	31.775155	23.677312
	-10.064879	-33.017068	-19.742136	30.543531	29.158300	14.869731	39.936956	-50.311101	83.007498	108.015124	129.143476	116.560558	33.797354	91.538472	104.277349	83.595737	35.753629	22.421076	99.527836	68.679005	97.452929	74.339600	130.890102	87.252571	59.975265	2.002593	68.951496	134.527450	151.133923	94.182756	75.861138	41.485264	99.336996	6.452567	4.994565	95.267310	-7.589864	27.867994	68.325312	-18.052290	66.830741	117.959533	140.361016	62.576085	48.313260	15.985571	152.943169	39.822496	-7.115546	-2.868473	-16.242483	-14.341206	29.305930	84.264865	18.227040	35.628521	37.992904	34.625675	-2.217214	-8.825662	47.406031	8.358293	82.332631	19.860174	25.881860	42.117753	27.855966	-3.478766	30.232072	17.973537	14.285339	46.369227	12.993595	-6.341715	69.410164	109.277120	153.707503	41.685564	171.579785	99.828088	132.235581	145.893669	85.904661	49.826258	53.591996	47.837683	29.141967	79.487221	61.800006	46.041919	87.029533	24.272970	34.426245	30.129987	35.378510	4.217143	30.003258	72.277389	-23.583153	35.923143	44.355536	135.603127	-11.105511	95.575615	99.495806	101.032053	119.377049	16.465689	55.219095	59.854268	11.838437	35.411222	62.905126	69.063202	19.705300	71.235567	68.926381	51.976874	20.260256	-10.799322	58.872007	27.673756	11.032263	58.995431	47.490138	31.074393	-20.855699	20.858144	10.913183	33.129192	50.640334	41.311364	22.896466	-45.824659	-46.983733	-50.037659	-29.088709	8.930619	3.833272	90.408889	18.341568	51.238399	-39.899247	69.599333	74.561045	49.462139	-28.939330	82.448686	-19.432065	28.965963	55.751804	21.068390	55.731443	-4.937204	109.914865	147.482171	63.484094	106.439511	103.811692	19.043400	42.836077	143.686664	61.536951	47.961641	98.818453	15.327563	28.986166	-29.367571	27.215508	-1.199695	25.056744	44.220009	15.506723	64.682816	52.100181	117.766651	53.634872	89.621140	44.312108	-2.125245	47.058870	-39.523098	88.136435	121.699379	24.322041	19.126875	24.259602	19.393124	23.761206	2.427894	94.724790	79.999326	-44.250305	24.767934	3.269145	21.866426	56.501302	-8.449456	-45.474417	64.453204	-6.661942	-25.048308	24.717888	51.562484	60.187421	54.596246	74.743947	26.202627	49.965364	16.701862	150.201773	89.280946	130.976654	122.215745	136.547218	-12.494404	-35.933801	77.631323	96.495772	120.276371	53.511957	83.822902	58.594961	33.911674	91.555814	83.192423	42.132371	10.156076	-18.763021	9.670769	13.853618	21.140913	19.259963	5.898725	-2.696917	44.274012	24.288389	84.818633	-44.103335	28.212890	85.878251	112.729859	-1.756043	39.641993	3.730623	84.523549	93.778760	85.012601	35.402877	24.303070	20.111431	69.480318	79.075823	62.139739	-2.228138	74.605034	24.842213	83.581007	4.403609	39.978684	79.978929	37.510921	13.261017	17.482893	-9.880120	-8.704302	59.002058	12.101052
	-0.886580	-20.755406	6.685942	22.371736	38.335269	31.726327	44.513441	-19.550914	70.406422	106.387646	95.733311	117.627378	51.493250	79.142883	89.273926	60.706826	-2.330558	20.596164	93.721974	25.375842	76.681836	97.058977	76.358767	67.237434	71.592122	32.459925	41.972180	93.778773	136.790171	59.028605	103.516698	41.978559	116.057480	-30.707393	5.193161	58.405258	-20.895516	27.260173	74.031889	-38.199060	62.281610	130.750048	136.224416	51.149538	58.084489	-1.794045	132.474294	59.274536	5.347297	15.713306	0.711980	9.907647	31.851717	109.282902	-1.103222	16.559204	26.099030	3.714457	12.047583	29.260343	17.777035	0.952328	67.960715	4.628417	43.985272	72.180148	84.387917	36.041714	31.314868	-37.932488	43.635015	93.762361	60.585544	12.164145	99.380455	147.565274	177.638313	60.059063	200.613624	85.183524	158.138706	179.754149	73.204351	49.566338	55.971882	45.885050	-24.149749	71.415865	67.669623	95.615991	92.958333	46.198813	19.637533	17.978541	15.251913	-1.862960	2.170966	94.289487	-11.285274	56.500385	34.816163	113.492205	-16.278350	101.112377	70.513846	98.631867	119.362650	5.788060	47.137636	47.835790	7.686473	10.421118	36.028491	58.819039	7.609435	69.671453	58.692199	45.389786	8.836565	9.444453	58.703643	28.017926	5.946392	-0.926519	6.313017	77.912847	34.259984	69.591609	-34.941732	74.226666	2.769819	74.580737	42.709674	-25.049938	-18.561250	-24.639512	-10.494154	40.778626	-4.421596	60.992444	38.665817	30.232754	-17.327841	45.293492	87.921479	52.876864	25.029113	74.905742	1.834390	43.418577	73.163440	23.044434	48.675816	39.423104	22.660834	88.540053	78.343556	94.199390	48.442544	79.159995	45.877674	121.905712	41.964413	36.858244	91.517847	44.366531	39.837962	-41.857203	15.753957	-16.743129	19.660247	36.192196	-28.857044	72.629531	30.168594	102.839371	39.460865	36.671137	55.360348	-22.528791	28.497147	-25.076355	87.761956	86.612843	6.360908	13.462558	21.179145	25.589410	8.457864	-1.698024	93.047147	103.943643	-60.913010	15.037637	61.150060	12.898561	38.347366	17.479570	-105.284104	99.165005	36.096380	6.670255	23.726491	134.150309	83.804093	38.316339	100.186086	63.487116	63.429539	50.757450	197.306429	98.983789	182.479218	147.816082	155.622774	8.148191	7.502180	96.136894	76.072408	100.338242	68.211411	93.020271	43.347147	23.392956	77.771086	95.250037	31.070739	-7.832495	23.169781	-5.044996	-21.643395	62.319837	15.624015	-22.973236	-19.024939	71.617380	20.272044	78.142786	-29.265766	18.576062	104.106640	116.735825	-4.564892	41.429937	2.765963	77.972116	81.093630	36.042964	13.668676	26.896492	55.071362	43.168208	81.313689	47.541528	38.235789	24.096916	44.909981	36.653057	-19.814714	5.635168	60.108224	119.366260	43.355220	47.801751	27.556252	-24.098850	-10.633552	30.315736
	1.833148	-24.705983	-17.572173	-3.181047	14.294136	-20.105836	35.483768	30.990129	37.348703	52.600825	62.876109	116.596877	48.501394	82.656409	17.840812	47.810089	-17.772738	-5.124560	91.118191	0.321322	43.475199	116.048282	-45.477063	30.698172	61.286465	40.922684	66.612481	46.097263	76.879805	81.833412	122.523443	26.607801	66.524987	9.565597	-17.818876	14.312516	3.002895	31.887593	31.126718	-32.649125	55.217006	100.741412	110.769472	59.299344	32.466317	2.208120	75.085823	49.736393	59.449521	16.491377	4.965422	-3.038833	23.759982	53.334686	7.668691	13.489835	-20.727474	-8.927047	39.840714	19.595958	-9.774734	-11.434647	13.782177	45.105401	14.976454	101.842283	103.061468	63.767844	44.071666	-14.917528	73.769220	75.922709	110.857056	34.501246	126.820455	146.792322	173.872339	70.626430	172.974290	47.406864	129.239923	167.673965	32.561284	43.896415	76.955973	73.039467	3.757365	123.018829	80.590139	36.747781	90.154149	-36.392283	32.204230	-10.543496	23.311319	15.112503	-26.903409	111.487899	-26.072188	49.003104	8.083213	98.685257	-11.039935	41.097027	22.033351	50.607362	69.504817	3.527029	5.739826	19.799980	27.281366	25.112859	31.679742	68.084672	7.284644	61.381930	41.670182	24.162126	44.549943	-26.225703	65.585519	84.124046	-2.921491	49.945829	-0.747510	64.406794	38.978916	2.605739	-45.279682	-8.911620	3.128395	0.304926	24.115801	48.516413	-28.453843	-14.952064	-13.798587	-22.364672	10.880469	11.949200	16.597287	14.125858	5.860675	18.077356	78.319103	42.648593	101.910071	74.451847	9.084080	45.029104	57.430975	-5.563166	-11.472097	115.158071	55.394768	83.913073	124.172669	23.906088	-19.126340	66.641689	40.473291	91.021031	7.161574	53.402980	58.668658	7.488636	31.044993	-40.107942	-15.267334	-21.405323	47.877197	24.830614	-72.260966	31.629762	15.572715	92.330037	65.195809	51.486433	70.114059	1.258903	25.543601	3.244080	80.527894	78.357297	44.841174	22.182649	25.862065	54.394033	-30.567453	-7.688870	52.142803	83.407717	-28.677518	11.319840	35.892221	-17.206127	50.486079	28.520044	-61.138060	143.659609	27.641070	59.834340	35.165831	146.475592	101.281264	85.450244	115.041584	75.502334	102.993933	41.381411	154.313637	53.732007	145.524656	151.711487	127.596443	13.710431	10.700562	94.907180	23.364260	66.051349	21.252062	92.488893	69.925565	43.363017	55.162089	69.295001	-7.199149	-28.214337	-12.331176	-7.592336	-37.979160	-3.815429	3.518297	21.390718	-12.241145	85.843165	37.838216	35.613185	-17.695622	44.124750	96.426153	117.476099	39.066464	28.017070	40.598544	95.931710	117.325333	67.782767	17.735096	16.874147	16.909835	32.384834	87.024277	51.622961	-0.674046	17.692432	76.255904	58.557611	24.785038	41.939740	54.746436	109.354406	69.618623	33.394146	-29.062790	-25.099961	21.105374	32.403663
	27.651891	-7.580594	-18.804585	12.094744	-11.667117	-75.042109	22.138979	47.398058	22.723085	-16.021461	73.555725	91.476605	30.991681	83.663215	43.119677	38.247927	-28.130791	-9.903434	65.805789	-17.337170	40.300717	130.925121	-114.173960	-15.581828	64.289205	42.986181	56.056092	32.858442	41.784921	68.561953	173.231882	53.801641	5.223716	18.278934	-22.809524	6.765619	-21.389784	49.780063	-0.979671	3.531524	49.796106	100.702218	118.910513	68.600676	21.991851	23.259920	60.892274	59.480147	84.522642	29.473986	16.624058	-19.750657	4.411028	49.127994	9.975265	-14.608156	-18.845464	15.624140	20.814213	-61.890843	-15.239342	-9.094756	34.338748	42.587472	20.099245	114.827098	109.826235	68.368040	95.407719	11.674876	115.887906	118.840558	125.491774	43.191467	126.285375	84.856949	166.339804	76.296030	68.544093	-3.548617	133.506273	160.322231	4.622866	52.691855	19.844405	104.406434	14.814574	37.627255	52.978355	3.045491	101.098180	-46.128333	-8.778628	-42.690019	2.725964	-16.072260	-31.805554	163.892388	-11.294084	58.046547	11.986662	95.904411	-5.754655	37.964054	40.194838	-0.000731	101.277115	1.950678	14.279891	25.144677	46.282695	28.985905	38.810280	76.516987	19.124701	78.570427	58.933279	75.936524	78.375512	-16.311115	81.319577	64.319869	-9.315386	53.066094	-33.060003	48.983943	17.355802	61.321808	-92.144104	-5.500115	14.046149	27.883343	48.375144	1.290326	-18.273420	26.728289	9.881314	-24.199056	1.489424	-29.668189	-11.440261	-4.323803	38.724036	7.359463	29.749004	34.378467	131.200386	76.933579	23.281545	85.497961	61.983375	34.154161	-4.326098	106.599671	48.036336	99.326978	164.593983	-21.489314	-53.561900	-10.405631	49.057759	79.505767	19.318001	84.382546	46.305423	56.447642	12.352134	-33.362491	24.340057	23.791740	51.403728	-12.397348	-15.564404	-10.421434	15.219287	96.291941	72.241093	58.805594	98.329738	7.310299	61.691268	28.201023	93.759870	83.261563	17.805194	-10.080579	17.923505	72.009531	-29.280783	6.519387	60.500412	70.298924	-17.578793	56.971855	46.212217	6.620389	33.867239	83.298043	-1.685523	125.957423	54.642854	59.218015	69.254742	138.708301	153.704433	90.319434	127.060260	84.512835	107.326430	52.959040	150.308553	26.755469	70.262660	145.622393	104.119100	19.552785	-9.425815	43.296549	-3.495709	-44.960177	36.961538	62.650046	67.951459	-25.173339	13.461956	105.510322	0.776403	-37.340269	27.520990	2.906493	4.674113	47.185450	19.684544	-4.665224	-6.678690	70.594147	77.573652	64.258030	7.013509	61.515255	76.468597	84.034632	1.677306	22.558044	56.667232	62.879724	109.388733	30.818796	29.614911	15.979235	15.823851	12.261592	68.684217	35.198225	3.923330	11.831288	56.075953	32.298901	9.101418	28.131117	43.676003	25.969230	72.280148	6.316806	-15.070205	-3.660607	3.306352	56.023769
	32.955631	-5.213330	13.906500	41.493572	-15.888528	-89.610063	2.302391	56.609433	-9.074886	-64.709631	37.833421	57.094374	16.650637	59.020951	19.043928	26.931153	-61.457793	-0.955198	22.795143	4.288685	35.823496	88.235816	-162.402875	15.089119	28.709069	20.181378	24.313140	-23.919071	21.915538	85.190704	116.175742	52.957871	-26.786769	-36.905232	-10.225602	13.205499	-5.193611	41.041999	0.101245	-11.779462	37.987609	10.843459	60.952692	54.035768	0.757059	1.966631	27.581094	26.501614	73.679040	-8.344375	30.033209	-51.037310	6.721650	-4.575212	7.993644	-21.668553	-17.093803	0.529173	-21.494939	1.270713	-28.259406	-0.583395	24.198099	21.810496	2.719274	149.836878	139.012694	54.572387	73.809354	-17.798324	76.017696	101.346055	108.498255	55.185116	81.698877	43.223831	116.595401	73.699218	-37.986510	-27.927011	116.153075	100.150540	-17.167422	8.437565	-7.212748	76.391198	35.943047	-27.617747	10.173456	-47.951818	105.354126	-42.843954	-12.741399	-57.769199	-25.768177	14.581177	-39.563624	139.022946	-27.715273	70.046023	-1.024423	57.460381	24.572939	61.100334	43.898983	10.022901	80.605459	7.727039	-1.304509	-32.634390	48.486577	15.992883	35.429677	55.687880	4.862337	30.096363	62.137732	66.679123	21.759639	-4.852072	37.324043	26.898411	-47.659023	1.971208	-34.157636	50.326327	18.446245	47.532503	-12.252828	-19.651002	65.838818	2.933362	35.178969	-15.129799	-14.571510	30.015347	6.206699	-39.011107	12.302706	-71.005255	-20.693289	-28.138784	46.978868	-7.858846	-0.879980	25.330342	130.175941	59.099259	39.080683	67.692535	24.084394	-11.853608	-11.447237	86.673437	10.752799	68.536932	154.937596	-54.224287	-113.155477	-53.538268	11.425440	63.458247	22.965331	62.944223	25.281680	26.529504	13.298751	3.243138	-13.588361	-19.108295	58.695823	-27.723304	-11.110110	-1.055102	5.626954	52.684857	40.679447	35.321720	76.109440	4.184895	52.577246	9.699492	72.530341	48.845006	20.612528	-5.019496	23.421798	40.711485	-17.242595	2.357104	24.005773	46.858539	-30.978873	23.410468	39.567488	17.828171	12.506677	41.176340	-29.857345	101.515945	41.048416	60.103803	50.588278	121.526990	131.749701	56.722113	86.470658	75.090547	97.039143	64.027720	80.172842	2.313921	42.263808	122.891986	35.740172	31.689817	18.337505	35.396813	-32.380766	-33.707953	18.506108	5.578444	28.652039	-60.839062	-32.583995	49.639419	-23.267229	0.740865	-26.413638	39.757004	-29.248851	10.059883	21.927330	-19.530844	-10.984270	57.218847	91.375867	50.579142	-40.131552	12.125414	60.886146	5.015571	-6.826382	21.156140	24.690695	30.769820	62.647169	14.325852	3.405864	7.682991	27.706563	-13.147628	25.666128	10.900876	-17.846613	41.170733	61.304315	26.087104	-8.861447	32.510932	36.478767	60.834320	68.163961	20.576567	22.526948	8.296238	-6.800638	24.867291
	18.968673	-0.648806	1.513510	2.620305	-48.031798	-48.267175	-0.429906	63.293799	4.755846	-28.125768	46.850488	34.415398	26.259392	70.737549	10.805299	8.981035	-41.726653	-5.461511	1.819460	1.451883	32.199338	68.521577	-131.807151	9.119249	19.019330	12.901111	0.747002	25.760052	44.508857	82.205291	116.443212	33.296902	-40.859831	2.521413	16.431868	-24.261118	12.979960	43.105056	-4.323884	-2.944527	33.364560	4.238135	53.107440	43.107436	-0.114781	22.432745	28.910697	27.106409	142.789509	25.245041	-0.609848	-31.029006	-15.463919	6.865940	-9.774534	-40.083072	-12.076076	28.460595	-0.363854	-19.623150	-21.379369	27.835575	-8.835578	6.528384	8.892565	136.785697	128.346520	54.523524	87.052060	-7.176530	111.615508	48.601082	112.968466	50.058801	47.898952	64.766734	48.224426	75.469572	7.378942	-54.878658	94.831922	47.312701	-2.765597	-5.904978	-22.341946	21.626452	15.009980	-1.518517	20.243977	-37.815908	72.034554	-45.937859	-31.657313	-74.614976	3.943983	-11.834532	7.263131	89.366407	-66.510049	21.092460	-19.516477	15.784552	-10.761061	36.862545	18.127010	-8.723641	44.704562	-20.726465	-38.007640	-16.150562	49.012578	17.448669	50.630360	38.903308	42.149845	14.001652	30.110961	22.035066	27.435477	0.385797	20.783222	56.115365	49.159334	25.797988	-40.942548	39.301456	19.607728	42.909978	12.295099	-42.632742	52.332956	-18.868664	23.967881	17.126809	-1.255527	3.706275	-31.123837	-83.370477	26.534089	-47.093348	-47.260132	-4.137700	66.821657	24.801408	19.612232	49.436432	160.631287	70.551773	40.121430	108.565740	37.143793	6.436132	-7.368739	112.067835	41.623929	67.864559	151.369230	-48.678314	-125.265014	-37.709875	31.804086	75.953414	25.302351	82.030789	9.333985	46.054120	6.180442	20.128669	16.429793	-17.910981	62.939665	-4.138991	29.911851	6.231610	7.409933	17.994424	47.029440	24.738793	73.657120	-17.695374	76.237969	20.284270	84.880635	45.329562	22.357029	-8.441005	12.997109	64.178918	10.772520	14.189825	2.078951	33.404235	-15.067397	10.428598	39.262717	13.715220	28.969424	43.610897	-7.171851	87.249027	81.114198	66.349521	47.021569	103.244405	107.054757	87.693926	85.998164	64.835391	80.682938	76.307675	55.202687	-4.943061	52.207288	102.733678	1.552411	-14.806305	-15.771953	21.901159	-33.608579	-88.523780	-22.605783	-13.866661	-9.097790	-33.755880	-7.300280	27.278944	-42.936262	12.018155	-15.095395	-39.466111	12.491730	30.222497	-14.052094	15.521514	1.738480	-2.747239	32.143342	27.253309	31.953782	22.506039	29.663760	13.842892	-18.512667	19.071147	-12.538925	-6.677602	75.618297	12.646169	31.401486	-14.412791	26.372162	2.486196	51.247240	-23.734454	-15.906186	39.750548	60.836966	22.925621	-27.128572	7.434643	29.354660	15.940055	47.059241	5.405039	8.434729	0.642530	41.445358	-46.833091
	-4.670053	78.736960	-17.608033	-26.170766	-47.843274	-66.558256	23.508055	10.058103	-19.586462	-78.779262	42.055947	-37.956476	-35.794674	36.353235	2.970897	-22.682777	-37.339103	-73.088114	-24.653472	53.315195	2.194866	13.589743	-127.293047	-25.852206	56.030519	2.122551	38.123419	9.980467	12.420096	60.250789	102.290600	49.205695	-85.831290	-34.800418	21.534816	-15.758614	10.201999	28.298547	-39.862631	4.687780	6.419529	-9.864721	4.715744	41.489281	-13.568610	32.824122	3.829857	-22.144739	106.117889	-12.205100	-26.244411	-25.184883	-9.982248	24.207728	-22.067083	-54.989308	9.709263	-12.147837	7.460607	-2.536326	-5.067022	11.821236	-13.862634	11.508733	9.260513	112.613283	31.502123	27.501465	82.682299	-11.602380	37.442525	16.002586	46.380373	8.698648	36.398290	-3.492899	-2.072277	25.008782	-39.420103	-93.297488	54.083580	-38.125668	-23.418449	-34.164876	-61.800714	-16.901721	-10.813833	-40.682917	-8.209050	-74.539912	61.516905	-31.957739	-29.303141	-27.785112	-8.093919	-24.015370	11.785563	40.286472	-36.236126	29.957158	-49.153792	-9.576294	12.083016	28.110808	-4.949120	-45.807435	1.890465	21.554244	-4.947271	-26.986276	36.983742	27.186652	52.287972	43.096617	7.320330	-11.503453	36.219845	2.751855	19.268693	-45.135375	-18.355897	-17.365406	-37.324448	31.344520	-14.679963	-5.897336	-1.208548	21.623119	41.701223	-90.014002	-34.533839	-52.397163	-15.250848	-21.052601	4.209366	40.589613	15.377400	-84.858082	-9.950504	-48.574874	-49.676969	14.456306	47.676916	31.066659	-18.088347	46.219442	143.283452	39.925019	43.794481	75.857613	1.685369	-33.949099	-25.762212	71.982655	31.416250	67.836474	118.809489	-65.236885	-94.232068	-18.350310	11.772852	47.828742	49.415438	81.684850	-0.070243	30.136747	-7.586728	35.582071	1.673290	15.811002	51.351435	-18.157026	16.497846	-57.140770	7.699945	17.515753	35.841214	39.675324	70.014906	4.389031	96.623961	-12.615811	75.672564	54.926388	16.926917	-37.802469	-12.818476	36.623732	-31.399487	9.178232	24.687248	47.497918	-26.467295	12.802214	40.209012	11.090065	16.346037	34.609095	7.377108	41.202197	40.214901	41.542571	17.678515	17.371824	54.703592	26.066005	-8.774971	24.165518	64.372234	-0.754499	-5.652744	-77.219401	-51.207060	49.934898	-54.791780	1.758721	-37.276748	-0.319946	-25.446574	-74.371194	-6.562423	-52.019696	2.623982	-71.413517	-43.155567	52.596755	-67.069822	-11.897110	-7.876358	-39.738743	-15.774126	-29.153872	-27.070257	-21.071900	-4.917092	-26.437388	-10.756275	18.993094	2.891756	9.509335	-5.742437	-49.232029	-11.567613	14.676020	-37.768662	-4.620813	19.523865	1.388377	3.466671	-31.603040	6.493842	2.381770	34.794186	-52.764613	-18.625270	-31.297926	19.919920	-31.576451	-30.708060	-34.223892	7.838481	17.996473	4.470773	-4.297832	-3.378564	16.499843	-16.653826	-9.605488
